Session ID,Session Start Date,Session End Date,Session Duration,Session Location,Session Talent,Session QA,Session Day,Film ID,Film International Title,Film Original Title,Film Year,Film Duration,Film Directors,Director Biography,Film Synopsis (en),Film Credits (en),Film Genres,Film Sections,Film Categories,Film Awards,Film Types,Film Languages,Film Countries,Film URL
1759-film_session,2024-10-09T22:15:00,2024-10-10T00:39:00,144,Sala Tramuntana Meliá,True,True,2024-10-09,5980-film,Planet B,Planète B,2024,119,Aude Lea Rapin,"Cineasta francesa amb trajectòria en el documental, el seu debut al llargmetratge de ficció va serLos héroes nunca mueren(2019), que va ser present a la Setmana de la Crítica del Festival de Canes.","A futuristic French film with unsettling similarities to our everyday life. In 2039 Paris, a group of environmental activists disappear after being attacked during a protest. Julia, one of them, wakes up in an entirely unfamiliar place called &ldquo;Planet B&rdquo;. The film features a powerhouse female cast, including French film star Ad&egrave;le Exarchopoulos and up-and-coming actresses Souheila Yacoub and Eliane Umuhire.","<strong>Director</strong><br />Aude L&eacute;a Rapin<br /><strong>Writer</strong><br />Aude L&eacute;a Rapin<br /><strong>Cinematography</strong><br />Jeanne Lapoirie&nbsp;<br /><strong>Editor</strong><br />Gabrielle Stemmer&nbsp;<br /><strong>With</strong><br />Ad&egrave;le Exarchopoulos, Souheila Yacoub, Eliane Umuhire",Fiction,Oficial Fantàstic Competició,,,Feature film,French; English,France; Belgium,https://sitgesfilmfestival.com/en/film/2024/planet-b
1739-film_session,2024-10-09T23:15:00,2024-10-10T00:50:00,95,Cinema Casino Prado,True,False,2024-10-09,5744-film,Night Call,La nuit se traîne,2024,90,Michiel Blanchart,"Winner of the Silver Méliès for Best Short Film in 2021, he returns to the Festival with his debut feature film.","This intense film follows a locksmith named Mady, immersed in a desperate headlong rush to prove his innocence in the midst of a city inflamed by racial protests. After completing a job he has been asked to do by a girl, Mady discovers that neither the house where he has opened the door is hers, nor the bag that she is running away with; its real owner is a ruthless mobster.","<strong>Director</strong><br />Michiel Blanchart<br /><strong>Writer</strong><br />Michiel Blanchart<br /><strong>Cinematography</strong><br />Sylvestre Vannoorenberghe&nbsp;<br /><strong>Editor</strong><br />Matthiew Jamet-Louis&nbsp;<br /><strong>With</strong><br />Jonathan Feltre, Natacha Krief, Romain Duris&nbsp;",Fiction,Òrbita,,,Feature film,French,Belgium; France,https://sitgesfilmfestival.com/en/film/2024/night-call
1598-film_session,2024-10-09T23:45:00,2024-10-10T01:52:00,127,Sala Auditori Meliá,True,False,2024-10-09,6189-film,Azrael,Azrael,2024,86,E.L. Katz,"New York filmmaker known for films such asCheap Thrills(2013),ABCs of Death 2(2014) andSmall Crimes(2017).","Many years after the apocalypse, a cult of mute and violent fanatics hunts down a young girl named Azrael who has escaped from a prison. Once again captured by the cult with the idea of sacrificing her to appease the existence of an ancestral evil, the young woman will stop at nothing to ensure her own survival. Samara Weaving, one of the most outstanding scream queens of the 21st century, stars in this brutal post-apocalyptic tour de force.","<strong>Director</strong><br />E.L. Katz<br /><strong>Writer</strong><br />Simon Barrett&nbsp;<br /><strong>Cinematography</strong><br />Mart Taniel&nbsp;<br /><strong>Editor</strong><br />Ben Baudhuin&nbsp;<br /><strong>With</strong><br />Samara Weaving, Vic Carmen Sonne, Nathan Stewart-Jarrett",Fiction,Oficial Fantàstic Competició,,,Feature film,English,United States of America (the); Estonia,https://sitgesfilmfestival.com/en/film/2024/azrael
1834-film_session,2024-10-09T23:45:00,2024-10-10T01:03:00,78,Cinema Escorxador,True,False,2024-10-09,5921-film,Within The Pines,Within The Pines,2023,73,Paul Evans Thomas,,"Sam Evans, an experienced sound technician obsessed with his profession and dealing with a complicated personal life, travels to a forest cut off from civilization to record sounds far removed from the city&rsquo;s noises. As Sam goes deeper into the undergrowth, his microphone picks up a sound that no one wants to hear when they're alone in the woods. At this point, he'll have to fight if he wants to stay alive.","<strong>Director</strong><br />Paul Evans Thomas<br /><strong>Writer</strong><br />Paul Evans Thomas<br /><strong>Cinematography</strong><br />Carl Swart&nbsp;<br /><strong>Editor</strong><br />Paul Evans Thomas&nbsp;<br /><strong>With</strong><br />Brendan Cooney, Barrie Cotton, Cheryl Douglas",Fiction,Panorama,,,Feature film,English,Australia,https://sitgesfilmfestival.com/en/film/2024/within-pines
1722-film_session,2024-10-10T15:00:00,2024-10-10T17:40:00,160,Sala Auditori Meliá,True,False,2024-10-10,6166-film,Maldoror,Maldoror,2024,155,Fabrice du Welz,"Belgian filmmaker and a Festival regular, he debuted with the controversialCalvaire(2004). He has also directedVinyan(2008) and the thrillerMessage From the King(2016). His films have competed at both the Cannes and Venice festivals.","A sordid crime thriller based on true events, it's the latest creation from the always unsettling Fabrice du Welz. Paul is a young cop assigned to the secret Maldoror unit, which is investigating a suspected sex criminal who has been targeted following the disappearance of two girls. Determined to get to the bottom of it, when the operation fails, Paul decides to take the law into his own hands.","<strong>Director</strong><br />Fabrice du Welz<br /><strong>Writer</strong><br />Domenico La Porta, Fabrice du Welz&nbsp;<br /><strong>Cinematography</strong>&nbsp;<br />Manu Dacosse&nbsp;<br /><strong>Editor</strong><br />Nico Leunen&nbsp;<br /><strong>With</strong><br />Anthony Bajon, Alba Ga&iuml;a Bellugi, Alexis Maneti&nbsp;",Fiction,Òrbita,,,Feature film,French; Sicilian,Belgium; France,https://sitgesfilmfestival.com/en/film/2024/maldoror
1806-film_session,2024-10-10T15:15:00,2024-10-10T17:19:00,124,Sala Tramuntana Meliá,True,False,2024-10-10,5817-film,The Killers,The Killers,2024,119,,,"Four well-known Korean filmmakers join forces to create a wild and funny episodic film that revolves around the concept of hitmen. With a very free mixture of genres that includes horror, neo-noir, black comedy or Alfred Hitchcock-style suspense, <em>The Killers</em> revitalizes films about contract killers. After screening at the most recent edition of the Fantasia Festival, Sitges now has the privilege of presenting its European premiere.","<strong>Director</strong><br />Roh Deok, Kim Jong-kwan, Chang Hang-jun, Lee Myung-se<br /><strong>Writer</strong><br />Roh Deok, Kim Jong-kwan, Chang Hang-jun, Lee Myung-se&nbsp;<br /><strong>Cinematography</strong><br />Lee Seung-hun, Cho Young-chen, Moon Yong-gun, Cha Sang-kyun&nbsp;<br /><strong>Editor</strong><br />Won Chang-jae, Yang Jin-mo, Kim Jae-seok, Bansuk Wolf&nbsp;<br /><strong>With</strong><br />Shim Eun-kyung, Yeon Woo-jin, Hong Xa-bin&nbsp;",Fiction,Noves Visions,,,Feature film,Korean,Korea (the Republic of),https://sitgesfilmfestival.com/en/film/2024/killers
1795-film_session,2024-10-10T15:15:00,2024-10-10T16:56:00,101,Cinema Casino Prado,False,False,2024-10-10,5905-film,The Colors Within,Kimi No Iro,2024,101,Kimi No Iro,,,,Fiction,Anima't,,,Feature film,Japanese,Japan,https://sitgesfilmfestival.com/en/film/2024/colors-within
1955-film_session,2024-10-10T16:00:00,2024-10-10T17:44:00,104,Sala Llevant,False,False,2024-10-10,6059-film,The four of Apocalypse,The four of Apocalypse,1975,104,Lucio Fulci,,"Four lowlifes are expelled from a village. Together, they embark on a journey in search of a better life.",,,Brigadoon,,,Feature film,Italian,Italy,https://sitgesfilmfestival.com/en/film/2024/four-apocalypse
1847-film_session,2024-10-10T16:45:00,2024-10-10T18:41:00,116,Cinema Escorxador,True,True,2024-10-10,5725-film,Acosada,Acosada (El hombre que regresó de la muerte),1984,91,Sebastià D'Arbó,,"A woman who is being abused by her husband decides to kill him in order to free herself and inherit his rich patrimony. Her plan to commit the perfect crime works, but soon after she starts being hounded by phone calls, strange sounds and the appearance of objects that had once belonged to her spouse. The widow is being hounded by her husband again, but this time... from beyond the grave!","<strong>Director</strong><br />Sebasti&agrave; D'Arb&oacute;<br /><strong>Writer</strong><br />Luis Murillo<br /><strong>Cinematography</strong><br />Antonio Pi&ntilde;ero&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br /><strong>Editor</strong><br />Josep Maria Aragon&eacute;s<br /><strong>With</strong><br />Victoria Vera, Mart&iacute;n Garrido, Carlos Martos",Fiction,Catalunya Imaginària,,,Feature film,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/acosada-hombre-regreso-muerte
1990-film_session,2024-10-10T17:00:00,2024-10-10T18:40:00,100,Centre Cultural Miramar,True,False,2024-10-10,5699-film,Pigsy,Pigsy,2023,95,Li Wei Chiu,,,,Fiction,Sitges Family - Kids,,,Feature film,Chinese,Taiwan,https://sitgesfilmfestival.com/en/film/2024/pigsy
1856-film_session,2024-10-10T17:30:00,2024-10-10T19:05:00,95,Cinema Casino Prado,True,False,2024-10-10,6112-film,Call of Water,Par Amour,2024,90,Elise Otzenberger,"French filmmaker with experience as an actress. Her debut feature,My Polish Honeymoon, won the FIPRESCI award at the 2018 Moscow International Film Festival.","Sarah is a mother going through a crisis and coping with a troubled marriage. One day, she loses sight of one of her children, whom she finds some time later in front of the sea, soaking wet. The boy becomes obsessed with water from then on, and tries to spend as much time as he can submerged in it. Confronted by his mother about his behavior, he reveals to her that he can hear the voices of extraterrestrial beings underwater.","<strong>Director</strong><br />&Eacute;lise Otzenberger<br /><strong>Writer</strong><br />&Eacute;lise Otzenberger, Maud Ameline, Mauricio Carrasco<br /><strong>Cinematography</strong><br />Ludovic Zuili<br /><strong>Editor</strong><br />Joseph Comar<br /><strong>With</strong><br />C&eacute;cile de France, Darius Zarrabian, Navid Zarrabian",Fiction,Oficial Fantàstic Competició,,,Feature film,French,France,https://sitgesfilmfestival.com/en/film/2024/call-water
1804-film_session,2024-10-10T17:45:00,2024-10-10T19:51:00,126,Sala Tramuntana Meliá,False,False,2024-10-10,5719-film,The Goldfinger,The Goldfinger,2023,126,Felix Chong,Hong Kong screenwriter and film director known for award-winning films such asInfernal Affairs(2005) andProject Gutenberg(2018).,"In the 1980s, a stock market crash in Hong Kong causes the collapse of a multi-billion dollar company. At the same time, anti-corruption investigator Lau Kai-yuen uncovers a criminal conspiracy involving the company's founder, Henry Ching. The complicated investigation will last several years. One of the big winners at the recent Hong Kong Film Awards, where it picked up six awards.","<strong>Director</strong><br />Felix Chong&nbsp;<br /><strong>Writer</strong><br />Felix Chong&nbsp;<br /><strong>Cinematography</strong><br />Anthony Pun&nbsp;<br /><strong>Editor</strong><br />William Chang, Curran Pang&nbsp;<br /><strong>With</strong><br />Tony Leung, Andy Lau, Charlene Choi&nbsp;",Fiction,Òrbita,,,Feature film,Cantonese,Hong Kong; China,https://sitgesfilmfestival.com/en/film/2024/goldfinger
1673-film_session,2024-10-10T18:10:00,2024-10-10T20:34:00,144,Sala Auditori Meliá,True,False,2024-10-10,6174-film,Luna,Luna,2024,94,Alfonso Cortés-Cavanillas,,,,Fiction,Oficial Fantàstic Competició,,,Feature film,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/luna
1989-film_session,2024-10-10T19:00:00,2024-10-10T20:56:00,116,Centre Cultural Miramar,False,False,2024-10-10,6089-film,The Worlds Divide,The Worlds Divide,2024,116,Denver Jackson,,,,Fiction,Sitges Family - Kids,,,Feature film,English,Canada,https://sitgesfilmfestival.com/en/film/2024/worlds-divide
1978-film_session,2024-10-10T19:00:00,2024-10-10T20:55:00,115,Sala Llevant,True,False,2024-10-10,6326-film,Tripping the Dark Fantastic,Tripping the Dark Fantastic,2024,110,Lg White,,A psychedelic immersion into the mind and work of acclaimed soundtrack composer Simon Boswell. This absorbing journey combines live performances with in-depth interviews.,,Documentary,Brigadoon,,,,English,United Kingdom of Great Britain and Northern Ireland (the),https://sitgesfilmfestival.com/en/film/2024/tripping-dark-fantastic
2014-film_session,2024-10-10T19:00:00,2024-10-10T20:46:00,106,Cinema Escorxador,True,True,2024-10-10,6007-film,The Passion According to Beatrice,La passion selon Béatrice,2024,81,Fabrice du Welz,"Belgian filmmaker and a Festival regular, he debuted with the controversialCalvaire(2004). He has also directedVinyan(2008) and the thrillerMessage From the King(2016). His films have competed at both the Cannes and Venice festivals.",,,Documentary,Seven Chances,,,Feature film,French; Italian; English,France; Belgium,https://sitgesfilmfestival.com/en/film/2024/passion-selon-beatrice
1633-film_session,2024-10-10T19:30:00,2024-10-10T21:16:00,106,Cinema Casino Prado,False,False,2024-10-10,5680-film,Dead Mail,Dead Mail,2024,106,"Joe DeBoer, Kyle McConaghy",American filmmaking duo who made their feature film debut together withBAB(2020).,"On a desolate back road in North America, a man with his hands tied crawls up to a mailbox and manages to slip in a blood-stained message asking for help before being stalked by a mysterious figure. The note eventually makes its way to the county post office and onto the desk of Jasper, an experienced and skilled ""dead letter"" investigator responsible for investigating lost mail and returning it to its sender.","<strong>Director</strong><br />Joe DeBoer, Kyle McConaghy&nbsp;<br /><strong>Writer</strong><br />Joe DeBoer, Kyle McConaghy&nbsp;<br /><strong>Cinematography</strong><br />Kyle McConaghy&nbsp;<br /><strong>Editor</strong><br />Kyle McConaghy&nbsp;<br /><strong>With</strong><br />Sterling Macer, Jr., John Fleck &amp; Thomas Boykin&nbsp;",Fiction,Noves Visions,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/dead-mail
1634-film_session,2024-10-10T20:15:00,2024-10-10T22:11:00,116,Sala Tramuntana Meliá,True,False,2024-10-10,5853-film,Dead Talents Society,Dead Talents Society,2024,111,John Hanchiang Hsu,"Taiwanese filmmaker, known for his virtual reality filmYour Spiritual Temple Sucks(2017) and for his adaptation of the video gameDetention(2019).","In this ingenious and unpredictable Taiwanese-style <em>Beetlejuice</em>, a ghost is given an ultimatum: if within one month's time she fails to attract the attention of the living with a spectacular display of paranormal activity, she will vanish forever from the afterlife. In order to meet the challenge, she will rely on the help of a talent scout and a down-and-out diva ( both of them ghosts, of course). What will her final routine be, the one that will lead her to stardom?","<strong>Director</strong><br />John Hsu<br /><strong>Writer</strong><br />John Hsu, Kun-Lin Tsai&nbsp;<br /><strong>Cinematography</strong><br />Yihsien Chou&nbsp;<br /><strong>Editor</strong><br />Meng Ju Shieh, Yi Ning Chiang&nbsp;<br /><strong>With</strong><br />Bo-Lin Chen, Sandrine Pinna, Gingle Wang&nbsp;",Fiction,Sitges Collection,,,Feature film,Mandarin,Taiwan,https://sitgesfilmfestival.com/en/film/2024/dead-talents-society
